6091,"[30-09-2025] Result of B. Tech CE Semester-I January-Februrary, 2025",unidata/results/ 6091.pdf,~/uniimg/newgif.gif
6090,"[30-09-2025] Result of B. Tech CE Semester-II July -August, 2025",unidata/results/ 6090.pdf,~/uniimg/newgif.gif
6089,"[30-09-2025] Result of B. Tech CE Semester-IV July -August, 2025",unidata/results/ 6089.pdf,~/uniimg/newgif.gif
6088,"[30-09-2025] Result of B. Tech CE Semester-VI July -August, 2025",unidata/results/ 6088.pdf,~/uniimg/newgif.gif
6087,"[30-09-2025] Result of B. Tech CSE Semester-I January-February, 2025",unidata/results/ 6087.pdf,~/uniimg/newgif.gif
6085,"[30-09-2025] Result of B. Tech CSE Semester-II July -August, 2025",unidata/results/ 6085.pdf,~/uniimg/newgif.gif
6084,"[30-09-2025] Result of B. Tech CSE Semester-IV July -August, 2025",unidata/results/ 6084.pdf,~/uniimg/newgif.gif
6083,"[30-09-2025] Result of B. Tech CSE Semester-VI July -August, 2025",unidata/results/ 6083.pdf,~/uniimg/newgif.gif
6082,"[30-09-2025] Result of B. Tech ECE Semester-II July -August, 2025",unidata/results/ 6082.pdf,~/uniimg/newgif.gif
6081,"[30-09-2025] Result of B. Tech ECE Semester-IV July -August, 2025",unidata/results/ 6081.pdf,~/uniimg/newgif.gif
6080,"[30-09-2025] Result of B. Tech ECE Semester-VI July -August, 2025",unidata/results/ 6080.pdf,~/uniimg/newgif.gif
6079,"[30-09-2025] Result of B. Tech EE Semester-II July -August, 2025",unidata/results/ 6079.pdf,~/uniimg/newgif.gif
6078,"[30-09-2025] Result of B. Tech EE Semester-IV July -August, 2025",unidata/results/ 6078.pdf,~/uniimg/newgif.gif
6077,"[30-09-2025] Result of B. Tech EE Semester-VI July -August, 2025",unidata/results/ 6077.pdf,~/uniimg/newgif.gif
6076,"[30-09-2025] Result of B. Tech ITE Semester-I January-February, 2025",unidata/results/ 6076.pdf,~/uniimg/newgif.gif
6075,"[30-09-2025] Result of B. Tech ITE Semester-II July -August, 2025",unidata/results/ 6075.pdf,~/uniimg/newgif.gif
6074,"[30-09-2025] Result of B. Tech ITE Semester-IV July -August, 2025",unidata/results/ 6074.pdf,~/uniimg/newgif.gif
6073,"[30-09-2025] Result of B. Tech ITE Semester-VI July -August, 2025",unidata/results/ 6073.pdf,~/uniimg/newgif.gif
6072,"[26-09-2025] Result of B.Sc. Nursing 2nd year backlog Rajouri college examination held in August, 2025",unidata/results/ 6072.pdf,~/uniimg/newgif.gif
6071,"[24-09-2025] Backlog result of Diploma in Electrical Engineering, Sem-IV, Exam held in July -August, 2025",unidata/results/ 6071.pdf,~/uniimg/newgif.gif
6070,"[22-09-2025] Backlogs result of Diploma in Mechanical Engineering Semester-IV Examination held in July -August, 2025",unidata/results/ 6070.pdf,~/uniimg/newgif.gif
6068,"[22-09-2025] Backlogs result of Diploma in Electronics and Communication Engg, Semester-IV Examination held in July -August, 2025",unidata/results/ 6068.pdf,~/uniimg/newgif.gif
6067,"[22-09-2025] Regular Result of Diploma in Civil Engineering Semester-IV Batch-2023, Examination held in July -August, 2025",unidata/results/ 6067.pdf,~/uniimg/newgif.gif
6066,"[19-09-2025] Result Notification of M.Sc. Environmental Sciences Semester-I, Batch-2024",unidata/results/ 6066.pdf,~/uniimg/newgif.gif
6065,"[19-09-2025] Result Notification of M.A. Gojri and Pahari Semester-I, Batch-2024",unidata/results/ 6065.pdf,~/uniimg/newgif.gif
6064,[17-09-2025] Result of B.Sc Nursing backlog ( Jammu ) exam held in August 2025 batch 2019,unidata/results/ 6064.pdf,~/uniimg/newgif.gif
6063,[17-09-2025] Result of B.Sc. Nursing (Jammu) 4th year batch 2020 examination held in August 2025,unidata/results/ 6063.pdf,~/uniimg/newgif.gif
6062,"[12-09-2025] Result Notification of MBA Semester-I, Batch-2024",unidata/results/ 6062.pdf,~/uniimg/newgif.gif
6061,"[12-09-2025] Result Notification of MBA (Hospitality and Tourism) Semester-I, Batch-2024",unidata/results/ 6061.pdf,~/uniimg/newgif.gif
6060,"[12-09-2025] Result Notification of M.Sc. Physics Semester-I, Batch-2024",unidata/results/ 6060.pdf,~/uniimg/newgif.gif
6059,"[12-09-2025] Result Notification of M.A. Economics Semester-I, Batch-2024",unidata/results/ 6059.pdf,~/uniimg/newgif.gif
6058,"[12-09-2025] Result Notification of M.Sc. Botany Semester-I, Batch-2024",unidata/results/ 6058.pdf,~/uniimg/newgif.gif
6057,"[12-09-2025] Result Notification of M.A. Arabic Semester-I, Batch-2024",unidata/results/ 6057.pdf,~/uniimg/newgif.gif
6056,[12-09-2025] Re-Evaluation Result of 37-Bot-2023 semester-II and 14-EC-2022 Semester-IV,unidata/results/ 6056.pdf,~/uniimg/newgif.gif
6055,"[11-09-2025] Result Notification of M.A. Urdu Semester-I, Batch-2024",unidata/results/ 6055.pdf,~/uniimg/newgif.gif
6054,"[11-09-2025] Regular result of Diploma in Mechanical Engineering, Semester-IV, Batch- 2024, Exam held in July -August, 2025",unidata/results/ 6054.pdf,~/uniimg/newgif.gif
6053,"[11-09-2025] Regular result of Diploma in Electrical Engineering, Semester-I, Batch-2024",unidata/results/ 6053.pdf,~/uniimg/newgif.gif
6052,"[11-09-2025] Regular result of Diploma in Mechanical Engineering, Semester-I, Batch-2024",unidata/results/ 6052.pdf,~/uniimg/newgif.gif
6051,"[11-09-2025] Regular result of Diploma in Electronics and Communication Engg, Sem-I, Batch-2024",unidata/results/ 6051.pdf,~/uniimg/newgif.gif
6050,"[11-09-2025] Regular result of Diploma in Civil Engineering, Semester-I Batch 2024",unidata/results/ 6050.pdf,~/uniimg/newgif.gif
6049,"[11-09-2025] Result of B. Tech. Civil Engineering (Lateral Entry) End-of-Semester - III (Regular) examination held in January-February, 2025",unidata/results/ 6049.pdf,~/uniimg/newgif.gif
6048,"[11-09-2025] Result of B.Tech. Computer Science & Engineering Of Semesters - 1 (Backlog) Examination held in January-February, 2025 (1)",unidata/results/ 6048.pdf,~/uniimg/newgif.gif
6047,"[11-09-2025] Result of B.Tech. Civil Engineering (Lateral Entry) Of Semesters-III (Backlog) Examination held in January, 2025 (1)",unidata/results/ 6047.pdf,~/uniimg/newgif.gif
6046,"[11-09-2025] Result of B.Tech. Civil Engineering (Lateral Entry) End-of-Semesters - VII (Regular) Examination held in January, 2025 (1)",unidata/results/ 6046.pdf,~/uniimg/newgif.gif
6045,"[11-09-2025] Result of B.Tech Computer Science & Engineering End-of-Semester-VII (Regular) examination held in January, 2025 (1)",unidata/results/ 6045.pdf,~/uniimg/newgif.gif
6044,"[11-09-2025] Result of B. Tech. Civil Engineering Of Semesters - V (Backlog) Examination held in January, 2025",unidata/results/ 6044.pdf,~/uniimg/newgif.gif
6043,"[11-09-2025] Result of Ms?Uzma Kouser who appeared in B sc Nursing?IV Year Backlog examination held in August, 2025",unidata/results/ 6043.pdf,~/uniimg/newgif.gif
6041,[10-09-2025] Result of Ms. Aasma Firdous who appeared in B.sc Nursing-IV Year Rajouri(Backlog) examination held in August.2025,unidata/results/ 6041.pdf,~/uniimg/newgif.gif
6040,"[10-09-2025] Result of Ms. Uzma Kouser who appeared in Fourth Year B.sc Nursing(Backlog) examination held in August.,2025",unidata/results/ 6040.pdf,~/uniimg/newgif.gif
6039,[10-09-2025] Result of B sc.nursing 4th year batch 2020 examination held in August 2025,unidata/results/ 6039.pdf,~/uniimg/newgif.gif
6038,"[10-09-2025] Result Notification of Integrated-MCA  Semester-IV (Regular and Backlog), Batches-2023, 2022 and 2021",unidata/results/ 6038.pdf,~/uniimg/newgif.gif
6037,"[10-09-2025] Result Notification of M.A. English Semester-I, Batch-2024",unidata/results/ 6037.pdf,~/uniimg/newgif.gif
6036,"[10-09-2025] Result Notification of M.Sc. Microbiology Semester-I, Batch-2024",unidata/results/ 6036.pdf,~/uniimg/newgif.gif
6035,"[10-09-2025] Result Notification of M.Sc. Biotechnology Semester-I, Batch-2024",unidata/results/ 6035.pdf,~/uniimg/newgif.gif
6034,"[10-09-2025] Result of Diploma in Civil Engineering End-of-Semester - II examination (Backlog) held in August, 2025",unidata/results/ 6034.pdf,~/uniimg/newgif.gif
6033,"[10-09-2025] Re-evaluation result of B.Tech Civil Engineering, B.Tech Computer Science & Engineering (Lateral Entry) and B.Tech Information Technology Engineer",unidata/results/ 6033.pdf,~/uniimg/newgif.gif
6032,"[10-09-2025] Result Notification of M.Sc. Mathematics Semester-I, Batch-2024",unidata/results/ 6032.pdf,~/uniimg/newgif.gif
6031,"[10-09-2025] Result Notification of M.A. Gojri and Pahari Semester-IV, Batch-2023",unidata/results/ 6031.pdf,~/uniimg/newgif.gif
6030,"[10-09-2025] Result Notification of M.A. Islamic Studies Semester-I, Batch-2024",unidata/results/ 6030.pdf,~/uniimg/newgif.gif
6029,"[10-09-2025] Earlier Withheld Result Notification of 12-MGP-2023 of Semesters I, II and III",unidata/results/ 6029.pdf,~/uniimg/newgif.gif
6028,"[10-09-2025] Result of B.A Arabic(Hons)-Semester IV(Backlog) Examination held in May-June., 2025",unidata/results/ 6028.pdf,~/uniimg/newgif.gif
6027,"[05-09-2025] Result of B. Tech Electrical Engineering Semester- I (Regular) examination held in January-Februrary, 2025",unidata/results/ 6027.pdf,~/uniimg/newgif.gif
6026,"[05-09-2025] Result of B. Tech Civil Engineering Semester- I (Regular) examination held in January-Februrary, 2025",unidata/results/ 6026.pdf,~/uniimg/newgif.gif
6025,"[05-09-2025] Result of B. Tech Computer Science & Engineering Semester- I (Regular) examination held in January, 2025",unidata/results/ 6025.pdf,~/uniimg/newgif.gif
6024,"[05-09-2025] Result of B. Tech Information Technology Engineering Semester- I (Regular) examination held in January-Februrary, 2025",unidata/results/ 6024.pdf,~/uniimg/newgif.gif
6023,"[05-09-2025] Result of B. Tech Electronics & Communication Engineering Semester- I (Regular) examination held in January-Februrary, 2025",unidata/results/ 6023.pdf,~/uniimg/newgif.gif
6022,"[04-09-2025] Regular Result of Diploma in Electrical Engineering, Semester-IV, Examination held in July -August, 2025",unidata/results/ 6022.pdf,~/uniimg/newgif.gif
6021,"[04-09-2025] Backlogs result of 17-DECE-2021, Semester-I
",unidata/results/ 6021.pdf,~/uniimg/newgif.gif
6020,"[04-09-2025] Regular Result of Diploma in Electronics and Communication Engg, Semester-IV, Exam held in July -August, 2025",unidata/results/ 6020.pdf,~/uniimg/newgif.gif
6019,[02-09-2025] Result Notification of MCA Semester -I Batch-2024,unidata/results/ 6019.pdf,~/uniimg/newgif.gif
6018,[02-09-2025] Result Notification of M.Sc. Information Technology Semester -IV Batch-2023,unidata/results/ 6018.pdf,~/uniimg/newgif.gif
6017,[02-09-2025] Result Notification of MCA Semester-IV Batch-2023,unidata/results/ 6017.pdf,~/uniimg/newgif.gif
6016,[02-09-2025] Result Notification of Integrated-MCA Semester -VI  Batch-2022,unidata/results/ 6016.pdf,~/uniimg/newgif.gif
6015,[02-09-2025] Result Notification of M.Sc. Environment Sciences Semester -IV Batch-2023,unidata/results/ 6015.pdf,~/uniimg/newgif.gif
6014,[01-09-2025] Re-Checking Result of B.Tech Electrical Engineering and B.Tech Electrical Engineering Lateral Entry of Semester-VIII.,unidata/results/ 6014.pdf,~/uniimg/newgif.gif
6013,"[25-08-2025] The result notification of Ms. Afzana Rafoof who appeared in BBA semester-VI (Backlog) exams held in May-June., 2025 is declared and notified as under",unidata/results/ 6013.pdf,~/uniimg/newgif.gif
6012,"[25-08-2025] Result Notification of B.Voc Semester 1st backlog exam held in January, 2025 batch 2023",unidata/results/ 6012.pdf,~/uniimg/newgif.gif
6011,"[20-08-2025] Result of B.Tech. Civil Engineering (Lateral Entry) End-of-Semester – III (Regular) examination held in January-February, 2025",unidata/results/ 6011.pdf,~/uniimg/newgif.gif
6010,"[20-08-2025] Result of B.Tech. Computer Science & Engineering (Lateral Entry) End-of-Semester – III (Regular) examination held in January-February, 2025",unidata/results/ 6010.pdf,~/uniimg/newgif.gif
6009,"[19-08-2025] Overall Result of Diploma in Civil Engineering, Roll no 21-DCE-2021",unidata/results/ 6009.pdf,~/uniimg/newgif.gif
6008,"[19-08-2025] Withheld result of Diploma in Mechanical Engineering (Lateral Entry), Sem- IV",unidata/results/ 6008.pdf,~/uniimg/newgif.gif
6007,[19-08-2025] Overall Result of Diploma in Electronics and Communication Engg. Roll no 05-ECE-2021,unidata/results/ 6007.pdf,~/uniimg/newgif.gif
6005,"[19-08-2025] Overall Result of Diploma in Civil Engineering, Roll No 09-DCE-2016",unidata/results/ 6005.pdf,~/uniimg/newgif.gif
6004,"[19-08-2025] Ph.D. Result Notification of Mr. Mohd Ishaq, Department of Arabic.",unidata/results/ 6004.pdf,~/uniimg/newgif.gif
6003,"[14-08-2025]  Result of Ms. Afzana Rafoof who appeared in BBA-VI semester (Backlog) Examination held in May-June., 2025",unidata/results/ 6003.pdf,~/uniimg/newgif.gif
6002,"[14-08-2025] Result Notification of M.Sc. Mathematics Semester-IV (Regular and Backlog), Batches 2023 and 2021",unidata/results/ 6002.pdf,~/uniimg/newgif.gif
6001,"[06-08-2025] Result of B.Voc semester 5th backlog exam held in jan, 2025 batch 2021",unidata/results/ 6001.pdf,~/uniimg/newgif.gif
6000,"[06-08-2025] Backlog Result of 23-B.Voc/L-2021 semester 5th exam held in Jan,2025",unidata/results/ 6000.pdf,~/uniimg/newgif.gif
5999,[06-08-2025] Result of B.Voc semester 3rd backlog batch 2021 examination held in January 2025,unidata/results/ 5999.pdf,~/uniimg/newgif.gif
5998,"[05-08-2025] Overall Result Notification of M.A. English Semester-IV (Regular and Backlog), Batches 2023 and 2022",unidata/results/ 5998.pdf,~/uniimg/newgif.gif
5997,[05-08-2025] Rechecking Result of B.Tech CSE Lateral Engineering Semester-VII Regular,unidata/results/ 5997.pdf,~/uniimg/newgif.gif
5996,"[04-08-2025] Result of the candidates of BBA who appeared in backlogs Courses of Semester First exams held in Jan-Feb., 2025.",unidata/results/ 5996.pdf,~/uniimg/newgif.gif
5995,"[04-08-2025] Result of the candidates of B.A. Arabic who appeared in their backlog courses of First Semester exams held in Jan-Feb., 2025.",unidata/results/ 5995.pdf,~/uniimg/newgif.gif
5994,"[04-08-2025] result of the candidate of B.A.Arabic who appeared in their backlog course of first Semester exams held in jan-feb.,2025.

",unidata/results/ 5994.pdf,~/uniimg/newgif.gif
5993,"[01-08-2025] Revised Result of 20-IMCA-2023, Semester-III",unidata/results/ 5993.pdf,~/uniimg/newgif.gif
5992,"[01-08-2025] Result Notification of MCA Semester-I (Backlog), Batch-2023",unidata/results/ 5992.pdf,~/uniimg/newgif.gif
5991,"[01-08-2025] Result Notification of M.Sc. Physics Semester-I (Backlog), Batches-2023 and 2022",unidata/results/ 5991.pdf,~/uniimg/newgif.gif
5990,[01-08-2025] Aggregate Result of 37-MBA-2021,unidata/results/ 5990.pdf,~/uniimg/newgif.gif
5989,"[01-08-2025] Result Notification of M.A. Arabic Semester-I (Backlog), Batch-2022",unidata/results/ 5989.pdf,~/uniimg/newgif.gif
5988,"[01-08-2025] Result Notification of M.A. Arabic Semester-I (Backlog), Batch-2022",unidata/results/ 5988.pdf,~/uniimg/newgif.gif
5987,"[01-08-2025] Result Notification of M.Sc. Mathematics Semester-I (Backlog), Batch-2023",unidata/results/ 5987.pdf,~/uniimg/newgif.gif
5986,[01-08-2025] Aggregate Result of 35-EVS-2022,unidata/results/ 5986.pdf,~/uniimg/newgif.gif
5985,"[31-07-2025] Ph.D. Result Notification of Mr. Shahzad Ahmad Parra, Department of Arabic",unidata/results/ 5985.pdf,~/uniimg/newgif.gif
5984,"[24-07-2025] Result Notification of M.A. Islamic Studies Semester-I (Backlog), Batch-2023",unidata/results/ 5984.pdf,~/uniimg/newgif.gif
5983,"[24-07-2025] Result Notification of Integrated-MCA Semester-VII (regular & backlog), Batches 2021 and 2020",unidata/results/ 5983.pdf,~/uniimg/newgif.gif
5982,"[24-07-2025] Earlier Withheld Result of M.A. English Semester-II, Batch- 2023",unidata/results/ 5982.pdf,~/uniimg/newgif.gif
5981,"[24-07-2025] Result Notification of M.A. Economics Semester-I (Backlog), Batch-2023",unidata/results/ 5981.pdf,~/uniimg/newgif.gif
5980,[24-07-2025] Re-Evaluation Result of 03-Phy-2022 Semester-IV,unidata/results/ 5980.pdf,~/uniimg/newgif.gif
5979,"[24-07-2025] Earlier Withheld Result of M.A. English Semester-III, Batch- 2023",unidata/results/ 5979.pdf,~/uniimg/newgif.gif
5978,[24-07-2025] Backlog result of 01-ECE-2021 Sem-VI,unidata/results/ 5978.pdf,~/uniimg/newgif.gif
5977,[24-07-2025] Backlog result of 03-DEE-2020 Sem-VI,unidata/results/ 5977.pdf,~/uniimg/newgif.gif
5976,[24-07-2025] Backlog result of 17-DME-L-2022 sem-VI (1),unidata/results/ 5976.pdf,~/uniimg/newgif.gif
5975,"[24-07-2025] Backlog result of Diploma in Civil Engineering Sem-VI exam held in May, 2025",unidata/results/ 5975.pdf,~/uniimg/newgif.gif
5015,[18-07-2025] Result of Ms? Shagun Mahajan who appear in B?Ed forth Semester examination held in May-June 2025,unidata/results/ 5015.pdf,~/uniimg/newgif.gif
5014,"[15-07-2025] Earlier Withheld Result Notification of MBA Semester-I, Batch-2023",unidata/results/ 5014.pdf,~/uniimg/newgif.gif
5013,"[15-07-2025] Earlier Withheld Result Notification of MBA Semester-II, Batch-2023",unidata/results/ 5013.pdf,~/uniimg/newgif.gif
5012,"[15-07-2025] Earlier Withheld Result Notification of MBA Semester-II, Batch-2023",unidata/results/ 5012.pdf,~/uniimg/newgif.gif
5011,"[15-07-2025] Result Notification of MBA Semester-IV, Batch-2023",unidata/results/ 5011.pdf,~/uniimg/newgif.gif
5010,"[14-07-2025] Overall Result of Diploma in Electronics and Communication Engg, Semester-VI Batch 2022 Exam held in May, 2025 Regular",unidata/results/ 5010.pdf,~/uniimg/newgif.gif
5009,[11-07-2025] Result of B Sc Nursing semester 1st college Kishtwar backlog examination held in December 2024,unidata/results/ 5009.pdf,~/uniimg/newgif.gif
5008,[11-07-2025] Result of B Sc Nursing semester 2nd college Kishtwar examination held in December 2024,unidata/results/ 5008.pdf,~/uniimg/newgif.gif
5007,[11-07-2025] Result of 18-BSNK-2022 semester 2nd backlog examination held in December 2024,unidata/results/ 5007.pdf,~/uniimg/newgif.gif
5006,[11-07-2025] Result of B Sc Nursing semester 3rd college Kishtwar examination held in December 2024,unidata/results/ 5006.pdf,~/uniimg/newgif.gif
5005,[11-07-2025] Result of B Sc Nursing semester Ist college Jammu backlog examination held in December 2024,unidata/results/ 5005.pdf,~/uniimg/newgif.gif
5004,[11-07-2025] Result of B Sc Nursing semester 2nd college Jammu backlog examination held in December 2024,unidata/results/ 5004.pdf,~/uniimg/newgif.gif
5003,[11-07-2025] Result of B Sc Nursing semester 2nd college Jammu examination held in December 2024,unidata/results/ 5003.pdf,~/uniimg/newgif.gif
5002,[11-07-2025] Result of B Sc Nursing semester 3rd college Jammu examination held in December 2024,unidata/results/ 5002.pdf,~/uniimg/newgif.gif
5001,[11-07-2025] Result of B Sc Nursing semester 1st college Rajouri examination held in December 2024,unidata/results/ 5001.pdf,~/uniimg/newgif.gif
5000,[11-07-2025] Result of B Sc Nursing semester 2nd college Rajouri examination held in December 2024,unidata/results/ 5000.pdf,~/uniimg/newgif.gif
4999,[11-07-2025] Result of B Sc. Nursing semester 2nd backlog college Rajouri examination held in December 2024,unidata/results/ 4999.pdf,~/uniimg/newgif.gif
4998,[11-07-2025] Result of B.Sc. Nursing semester 3rd Rajouri college exam held in December 2024,unidata/results/ 4998.pdf,~/uniimg/newgif.gif
4997,"[08-07-2025] Earlier Withheld Result Notifications of M.A. English Semester-I, Batch-2023.",unidata/results/ 4997.pdf,~/uniimg/newgif.gif
4996,"[08-07-2025] Backlog result of Wajdan Aaqib, Roll no. 65-CE/L-2021, semester-V",unidata/results/ 4996.pdf,~/uniimg/newgif.gif
4995,"[08-07-2025] Result of Diploma in Mechanical Engineering, Batch 2022 Examination held in May-2025",unidata/results/ 4995.pdf,~/uniimg/newgif.gif
4993,[08-07-2025] Result of BBA semester 3rd backlog batch 2022 examination held in December 2024,unidata/results/ 4993.pdf,~/uniimg/newgif.gif
4992,[08-07-2025] Result of BBA semester 3rd batch 2023 exam held in DECEMBER 2024,unidata/results/ 4992.pdf,~/uniimg/newgif.gif
4991,[08-07-2025] Result of BBA sem 5th batch 2022 exam held in December 2024,unidata/results/ 4991.pdf,~/uniimg/newgif.gif
4990,[08-07-2025] Ph.D. result of Haadiyah Chishti department of English,unidata/results/ 4990.pdf,~/uniimg/newgif.gif
4989,"[08-07-2025] Ph.D Result Notification of Ms. Najmu Nisaa, Department of Computer Science ",unidata/results/ 4989.pdf,~/uniimg/newgif.gif
4987,"[02-07-2025] Earlier Withheld Result Notifications of 15-M.Ed.-2020 Semester I to IV.
",unidata/results/ 4987.pdf,~/uniimg/newgif.gif
4986,[01-07-2025] Regular Result of Diploma in Electrical Engineering Semester-VI,unidata/results/ 4986.pdf,~/uniimg/newgif.gif
4985,[27-06-2025] Result of B.Voc semester 5th batch 2022 examination held in Jan-Feb 2025,unidata/results/ 4985.pdf,~/uniimg/newgif.gif
4984,[27-06-2025] Result of B.Voc 3rd semester backlog batch. 2022 examination held in Jan-Feb 2025,unidata/results/ 4984.pdf,~/uniimg/newgif.gif
4983,[27-06-2025] Result of B.Voc semester 3rd batch 2023 examination held in Jan-Feb 2025,unidata/results/ 4983.pdf,~/uniimg/newgif.gif
4982,"[26-06-2025] Result of B.Tech. CSE, ECE,EE, EE(LE) & ITE End-of-Semester - VIII Examination (Backlog) held in May, 2025",unidata/results/ 4982.pdf,~/uniimg/newgif.gif
4981,"[26-06-2025] Result of B.Tech. Electrical Engineering End-of-Semester - VIII Examination (Backlog) held in May, 2025, Batch 2019",unidata/results/ 4981.pdf,~/uniimg/newgif.gif
4980,[26-06-2025] Result Notifications of B.Tech Semester-III (Regular) for uploading on the University Website,unidata/results/ 4980.pdf,~/uniimg/newgif.gif
4979,"[25-06-2025] Backlogs Result of B.Tech Civil & Lateral Entry, Semester-VIII, batches 2020-2021 Exam held in May, 2025",unidata/results/ 4979.pdf,~/uniimg/newgif.gif
4978,[17-06-2025] Overall Result of Mr. Asid Mir Roll No. 16-EE-2020,unidata/results/ 4978.pdf,~/uniimg/newgif.gif
4977,[17-06-2025] Re-evaluation Result of B.Tech Civil Engineering Semester -VII,unidata/results/ 4977.pdf,~/uniimg/newgif.gif
4976,[17-06-2025] Overall Result of Mr. Mohammad Shoaib Roll No. 47-CE-2021,unidata/results/ 4976.pdf,~/uniimg/newgif.gif
4975,[17-06-2025] Re-evaluation Result B.Tech Civil Engineering Semester -VII,unidata/results/ 4975.pdf,~/uniimg/newgif.gif
4974,"[06-06-2025] Result Notification of B.Tech ECE Semerster-VIII exam held in May, 2025",unidata/results/ 4974.pdf,~/uniimg/newgif.gif
4973,"[06-06-2025] Result Notification of B.Tech ITE Semerster-VIII exam held in May, 2025",unidata/results/ 4973.pdf,~/uniimg/newgif.gif
4972,"[06-06-2025] Result Notification of B.Tech CE Semerster-VIII exam held in May, 2025",unidata/results/ 4972.pdf,~/uniimg/newgif.gif
4971,"[06-06-2025] Result Notification of B.Tech CSE Semerster-VIII exam held in May, 2025",unidata/results/ 4971.pdf,~/uniimg/newgif.gif
4970,"[06-06-2025] Result Notification of B.Tech EE Semerster-VIII exam held in May, 2025",unidata/results/ 4970.pdf,~/uniimg/newgif.gif
4969,"[06-06-2025] Overall result of Diploma in Civil &Lateral Entry Semester-VI, Batches 2022-2023 Examination held in May, 2025",unidata/results/ 4969.pdf,~/uniimg/newgif.gif
4968,"[03-06-2025] Result of B.A. Arabic semester 5th examination held in December 2024 batch 2022
",unidata/results/ 4968.pdf,~/uniimg/newgif.gif
4967,"[03-06-2025] Result Notification of Integrated-MCA Semester-IX, Batch-2020",unidata/results/ 4967.pdf,~/uniimg/newgif.gif
4966,"[03-06-2025] Ph.D Result Notification of Ms. Nighat Yousuf, Department of Economics",unidata/results/ 4966.pdf,~/uniimg/newgif.gif
4965,"[03-06-2025] Ph.D Result Notification of Ms. Nighat Yousuf, Department of Economics",unidata/results/ 4965.pdf,~/uniimg/newgif.gif
4964,"[03-06-2025] Result Notification of MCA Semester-III (Regular and Backlog), Batches-2023 & 2022",unidata/results/ 4964.pdf,~/uniimg/newgif.gif
4963,"[03-06-2025] Result Notification of MCA Semester-III (Regular and Backlog), Batches-2023 & 2022",unidata/results/ 4963.pdf,~/uniimg/newgif.gif
4962,"[03-06-2025] Result Notification of M.Sc. Botany Semester-III (Regular and Backlog), Batches-2023 & 2022",unidata/results/ 4962.pdf,~/uniimg/newgif.gif
4961,"[03-06-2025] Result Notification of M.A. Islamic Studies Semester-III (Regular and Backlog), Batches-2023, 2022 & 2021",unidata/results/ 4961.pdf,~/uniimg/newgif.gif
4960,"[03-06-2025] Result Notification of M.A. Gojri and PahariSemester-III , Batches-2023",unidata/results/ 4960.pdf,~/uniimg/newgif.gif
4959,"[03-06-2025] Result Notification of M.A. Arabic Semester-III (Regular and Backlog), Batches-2023 & 2022",unidata/results/ 4959.pdf,~/uniimg/newgif.gif
4958,"[03-06-2025] Result Notification of M.A. Persian Semester-III, Batch-2023",unidata/results/ 4958.pdf,~/uniimg/newgif.gif
4957,[02-06-2025] Withheld result of Diploma in Electrical Engg. Roll no 28-DEE-2022 Sem-III,unidata/results/ 4957.pdf,~/uniimg/newgif.gif
4956,[02-06-2025] Result of Diploma in Civil Engg. Roll no 21-DCE-2021 Semester-V exam held in Jan-Feb 2025,unidata/results/ 4956.pdf,~/uniimg/newgif.gif
4955,[02-06-2025] Result of Diploma in Electrical Engg. Roll no 32-DEE-2022 Semester-III exam held in Jan-Feb 2025,unidata/results/ 4955.pdf,~/uniimg/newgif.gif
4954,"[02-06-2025] Backlog result of B. tech civil Engg. Lateral Entry batch 2021,  semester VII exam held in Jan, Feb, 2025",unidata/results/ 4954.pdf,~/uniimg/newgif.gif
4953,[02-06-2025] Backlogs Result of B.Tech Civil Engineering batch 2020 Sem-III examination held in Jan-Feb 2025,unidata/results/ 4953.pdf,~/uniimg/newgif.gif
4952,[02-06-2025] Backlogs Result of Diploma in Civil Engineering Sem-III exam held in Jan-Feb 2025,unidata/results/ 4952.pdf,~/uniimg/newgif.gif
4951,"[02-06-2025] Result of B.Tech. Civil Engineering (Lateral Entry) End-of-Semester - VII examination (Regular) held in January, 2025",unidata/results/ 4951.pdf,~/uniimg/newgif.gif
4950,"[02-06-2025] Result of B.Tech. CE(LE), B.Tech. CSE(LE)and B.Tech ITE(LE) End-of-Semester-III (Regular) examination held in January-February, 2025",unidata/results/ 4950.pdf,~/uniimg/newgif.gif
4949,"[02-06-2025] Ph.D Result Notification of Mr. Bakir Illahi Dar, Department of Management Studies
",unidata/results/ 4949.pdf,~/uniimg/newgif.gif
4948,[26-05-2025] Ph .D result of Ms. Zohra Fatima Department of Arabic,unidata/results/ 4948.pdf,~/uniimg/newgif.gif
4947,"[26-05-2025] Ph.D result of Mr.Aabid Suhail Department of Economics
",unidata/results/ 4947.pdf,~/uniimg/newgif.gif
4946,"[20-05-2025] Backlog Result of B.Tech and Lateral Entry to B.Tech, Batch 2020 and 2021 examination held in Jan-Feb. 2025",unidata/results/ 4946.pdf,~/uniimg/newgif.gif
4944,"[20-05-2025] Result Notification of MBA (Hospitality and Management) Semester-III (Regular and Backlog), Batches- 2023 & 2022",unidata/results/ 4944.pdf,~/uniimg/newgif.gif
4943,"[20-05-2025] Result Notification of M.Sc. Zoology Semester-III (Regular and Backlog), Batches- 2023 & 2022",unidata/results/ 4943.pdf,~/uniimg/newgif.gif
